ID,Player_ID,Player_Name,Country,Career_Span,Matches_Played,Active_Player,Is_Allrounder,Player_Category,Innings_Batted,Total_Runs,Batting_Average,Not_Outs,Highest_Score,Centuries,Fifties,Ducks_Career,Stumpings_Total,Catches_Total,Fielding_Catches,Runs_Conceded,Wickets_Total,Bowling_Average,Economy_Rate,Strike_Rate,Five_Wickets,Ten_Wickets,Innings_Fielded
170,33182,AK Roy,IND,1969-1969,4,No,Yes,Bowler,7,91,13.0,0,48,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,8
171,33895,AK Sengupta,IND,1959-1959,1,No,Yes,Bowler,2,9,4.5,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
172,33943,AK Sharma,IND,1988-1988,1,No,Yes,Bowler,2,53,26.5,0,30,0,0,0,0,1,1,9,0,0.0,2.25,0.0,0,0,2
173,26268,AL Apte,IND,1959-1959,1,No,Yes,Bowler,2,15,7.5,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1
174,5607,AL Hassett,AUS,1938-1953,43,No,Yes,Batsman,69,3073,46.56,3,198,10,11,1,0,30,30,78,0,0.0,4.21,0.0,0,0,82
175,52347,AL Logie,WI,1983-1991,52,No,Yes,Batsman,78,2470,35.79,9,130,2,16,8,0,57,57,4,0,0.0,3.42,0.0,0,0,98
176,6477,AL Mann,AUS,1977-1978,4,No,Yes,Batsman,8,189,23.62,0,105,1,0,2,0,2,2,316,4,79.0,3.43,138.0,0,0,7
177,46674,AL Ochse,SA,1928-1929,3,No,Yes,Bowler,4,11,3.66,1,4,0,0,0,0,1,1,362,10,36.2,3.34,64.9,0,0,6
178,52667,AL Padmore,WI,1976-1976,2,No,Yes,Batsman,2,8,8.0,1,8,0,0,1,0,0,0,135,1,135.0,1.7,474.0,0,0,4
179,540316,AL Phehlukwayo,SA,2017-2018,4,No,Yes,Bowler,4,19,9.5,2,9,0,0,1,0,2,2,147,11,13.36,3.52,22.7,0,0,8
180,7944,AL Thomson,AUS,1970-1971,4,No,Yes,Batsman,5,22,22.0,4,12,0,0,1,0,0,0,654,12,54.5,2.58,126.5,0,0,8
181,53196,AL Valentine,WI,1950-1962,36,No,Yes,Bowler,51,141,4.7,21,14,0,0,12,0,13,13,4215,139,30.32,1.95,93.1,8,2,70
182,35933,AL Wadekar,IND,1966-1974,37,No,Yes,Bowler,71,2113,31.07,3,143,1,14,7,0,46,46,55,0,0.0,5.4,0.0,0,0,69
183,48447,ALF de Mel,SL,1982-1986,17,No,Yes,Bowler,28,326,14.17,5,34,0,0,5,0,9,9,2180,59,36.94,3.71,59.6,3,0,27
184,44024,AM Bacher,SA,1996-1999,19,No,Yes,Bowler,33,833,26.03,1,96,0,5,3,0,11,11,4,0,0.0,4.0,0.0,0,0,35
185,55259,AM Blignaut,ZIM,2001-2005,19,No,Yes,Batsman,36,886,26.84,3,92,0,6,6,0,13,13,1964,53,37.05,3.71,59.8,3,0,31
186,786925,AM Fernando,SL,2021-2025,24,Yes,Yes,Bowler,34,58,3.22,16,11,0,0,11,0,6,6,2187,80,27.33,3.52,46.5,2,1,44
187,1326798,AM Ghazanfar,AFG,2024-2024,1,Yes,Yes,Bowler,1,6,6.0,0,6,0,0,0,0,1,1,161,4,40.25,4.43,54.5,0,0,2
188,37702,AM Matheson,NZ,1930-1931,2,No,Yes,Batsman,1,7,7.0,0,7,0,0,0,0,2,2,136,2,68.0,2.89,141.0,0,0,3
189,17022,AM Miller,ENG,1896-1896,1,No,Yes,Bowler,2,24,0.0,2,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
190,37724,AM Moir,NZ,1951-1959,17,No,Yes,Batsman,30,327,14.86,8,41,0,0,5,0,2,2,1418,28,50.64,3.21,94.6,2,0,21
191,32149,AM Pai,IND,1969-1969,1,No,Yes,Bowler,2,10,5.0,0,9,0,0,0,0,0,0,31,2,15.5,1.63,57.0,0,0,2
192,277916,AM Rahane,IND,2013-2023,85,No,Yes,Batsman,144,5077,38.46,12,188,12,26,10,0,102,102,0,0,0.0,0.0,0.0,0,0,163
193,20224,AM Smith,ENG,1997-1997,1,No,Yes,Bowler,2,4,4.0,1,4,0,0,1,0,0,0,89,0,0.0,3.86,0.0,0,0,1
194,48450,AM de Silva,SL,1993-1993,3,No,Yes,Wicketkeeper,3,10,3.33,0,9,0,0,1,1,4,3,0,0,0.0,0.0,0.0,0,0,4
195,47003,AMB Rowan,SA,1947-1951,15,No,Yes,Batsman,23,290,17.05,6,41,0,0,3,0,7,7,2084,54,38.59,2.4,96.1,4,0,28
196,52817,AME Roberts,WI,1974-1983,47,No,Yes,Bowler,62,762,14.94,11,68,0,3,6,0,9,9,5174,202,25.61,2.78,55.1,11,2,90
197,5656,AMJ Hilditch,AUS,1979-1985,18,No,Yes,Batsman,34,1073,31.55,0,119,2,6,3,0,13,13,0,0,0.0,0.0,0.0,0,0,28
198,48118,AMJG Amerasinghe,SL,1984-1984,2,No,Yes,Batsman,4,54,18.0,1,34,0,0,0,0,3,3,150,3,50.0,3.0,100.0,0,0,3
199,4613,AN Connolly,AUS,1963-1971,29,No,Yes,Bowler,45,260,10.4,20,37,0,0,10,0,17,17,2981,102,29.22,2.28,76.6,4,0,55
200,11728,AN Cook,ENG,2006-2018,161,No,Yes,Batsman,291,12472,45.35,16,294,33,57,9,0,175,175,7,1,7.0,2.33,18.0,0,0,300
201,14267,AN Hornby,ENG,1879-1884,3,No,Yes,Bowler,6,21,3.5,0,9,0,0,1,0,0,0,0,1,0.0,0.0,28.0,0,0,5
202,46934,AN Petersen,SA,2010-2015,36,No,Yes,Batsman,64,2093,34.88,4,182,5,8,3,0,31,31,62,1,62.0,3.26,114.0,0,0,68
203,50241,AN Ranasinghe,SL,1982-1982,2,No,Yes,Batsman,4,88,22.0,0,77,0,1,1,0,0,0,69,1,69.0,3.63,114.0,0,0,4
204,15534,AO Jones,ENG,1899-1909,12,No,Yes,Batsman,21,291,13.85,0,34,0,0,2,0,15,15,133,3,44.33,3.5,76.0,0,0,23
205,30912,AO Malhotra,IND,1982-1985,7,No,Yes,Bowler,10,226,25.11,1,72,0,1,2,0,2,2,3,0,0.0,1.0,0.0,0,0,11
206,51223,AP Binns,WI,1953-1956,5,No,Yes,Wicketkeeper,8,64,9.14,1,27,0,0,3,3,14,11,0,0,0.0,0.0,0.0,0,0,10
207,12918,AP Freeman,ENG,1924-1929,12,No,Yes,Bowler,16,154,14.0,5,50,0,1,2,0,4,4,1707,66,25.86,2.74,56.5,5,3,23
208,49005,AP Gurusinha,SL,1985-1996,41,No,Yes,Batsman,70,2452,38.92,7,143,7,8,3,0,33,33,681,20,34.05,2.9,70.4,0,0,66
209,15380,AP Igglesden,ENG,1989-1994,3,No,Yes,Bowler,5,6,3.0,3,3,0,0,2,0,1,1,329,6,54.83,3.55,92.5,0,0,5
210,45840,AP Kuiper,SA,1992-1992,1,No,Yes,Bowler,2,34,17.0,0,34,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,2
211,16364,AP Lucas,ENG,1879-1884,5,No,Yes,Bowler,9,157,19.62,1,55,0,1,0,0,1,1,54,0,0.0,2.7,0.0,0,0,9
212,6492,AP Marr,AUS,1885-1885,1,No,Yes,Bowler,2,5,2.5,0,5,0,0,1,0,0,0,14,0,0.0,1.75,0.0,0,0,2
213,7597,AP Sheahan,AUS,1967-1974,31,No,Yes,Batsman,53,1594,33.91,6,127,2,7,3,0,17,17,0,0,0.0,0.0,0.0,0,0,60
214,22361,AP Wells,ENG,1995-1995,1,No,Yes,Bowler,2,3,3.0,1,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1
215,15917,APE Knott,ENG,1967-1981,95,No,Yes,Wicketkeeper,149,4389,32.75,15,135,5,30,8,19,250,231,0,0,0.0,0.0,0.0,0,0,174
216,10705,APF Chapman,ENG,1924-1931,26,No,Yes,Bowler,36,925,28.9,4,121,1,5,2,0,32,32,20,0,0.0,3.0,0.0,0,0,46
217,36192,AR Adams,NZ,2002-2002,1,No,Yes,Bowler,2,18,9.0,0,11,0,0,0,0,1,1,105,6,17.5,3.31,31.6,0,0,2
218,26928,AR Bhat,IND,1983-1983,2,No,Yes,Bowler,3,6,3.0,1,6,0,0,1,0,0,0,151,4,37.75,2.06,109.5,0,0,3
219,4174,AR Border,AUS,1978-1994,156,No,Yes,Batsman,265,11174,50.56,44,205,27,63,11,0,156,156,1525,39,39.1,2.28,102.7,2,1,277
220,9323,AR Butcher,ENG,1979-1979,1,No,Yes,Bowler,2,34,17.0,0,20,0,0,0,0,0,0,9,0,0.0,4.5,0.0,0,0,2
221,10633,AR Caddick,ENG,1993-2003,62,No,Yes,Bowler,95,861,10.37,12,49,0,0,19,0,21,21,6999,234,29.91,3.09,57.9,13,1,106
222,4937,AR Dell,AUS,1971-1974,2,No,Yes,Bowler,2,6,0.0,2,3,0,0,0,0,0,0,160,6,26.66,1.71,93.1,0,0,4
223,13416,AR Gover,ENG,1936-1946,4,No,Yes,Bowler,1,2,0.0,1,2,0,0,0,0,1,1,359,8,44.87,2.63,102.0,0,0,7
224,30030,AR Kapoor,IND,1994-1996,4,No,Yes,Batsman,6,97,19.4,1,42,0,0,0,0,1,1,255,6,42.5,2.38,107.0,0,0,7
225,16271,AR Lewis,ENG,1972-1973,9,No,Yes,Batsman,16,457,32.64,2,125,1,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,17
226,37694,AR MacGibbon,NZ,1951-1958,26,No,Yes,Batsman,46,814,19.85,5,66,0,3,7,0,13,13,2160,70,30.85,2.29,80.8,1,0,38
227,417381,AR McBrine,IRE,2019-2025,10,Yes,Yes,Batsman,18,508,33.86,3,90,0,4,1,0,2,2,1044,25,41.76,3.4,73.5,1,0,16
228,6644,AR Morris,AUS,1946-1955,46,No,Yes,Batsman,79,3533,46.48,3,206,12,12,4,0,15,15,50,2,25.0,2.7,55.5,0,0,90
229,554691,AR Patel,IND,2021-2024,14,Yes,Yes,Batsman,22,646,35.88,4,84,0,4,1,0,4,4,1064,55,19.34,2.51,46.1,5,1,28
230,46980,AR Richards,SA,1896-1896,1,No,Yes,Bowler,2,6,3.0,0,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1
231,55846,AR Whittall,ZIM,1996-1999,10,No,Yes,Batsman,18,114,7.6,3,17,0,0,1,0,8,8,736,7,105.14,2.82,223.1,0,0,16
232,46264,ARA Murray,SA,1952-1954,10,No,Yes,Batsman,14,289,22.23,1,109,1,1,1,0,3,3,710,18,39.44,1.79,131.8,0,0,18
233,12909,ARC Fraser,ENG,1989-1998,46,No,Yes,Bowler,67,388,7.46,15,32,0,0,9,0,9,9,4836,177,27.32,2.66,61.4,13,2,80
234,237310,ARS Silva,SL,2017-2019,12,No,Yes,Batsman,23,702,35.1,3,109,1,5,2,0,2,2,0,0,0.0,0.0,0.0,0,0,23
235,52277,AS Jaggernauth,WI,2008-2008,1,No,Yes,Batsman,2,0,0.0,1,0,0,0,1,0,0,0,96,1,96.0,4.17,138.0,0,0,2
236,670031,AS Joseph,WI,2016-2025,40,Yes,Yes,Bowler,65,770,12.22,2,86,0,2,13,0,17,17,4150,124,33.46,3.69,54.3,2,0,75
237,15858,AS Kennedy,ENG,1922-1923,5,No,Yes,Bowler,8,93,15.5,2,41,0,0,1,0,5,5,599,31,19.32,2.13,54.2,2,0,9
238,35939,AS Wassan,IND,1990-1990,4,No,Yes,Batsman,5,94,23.5,1,53,0,1,1,0,1,1,504,10,50.4,4.24,71.2,0,0,7
239,49854,ASA Perera,SL,1998-2001,3,No,Yes,Batsman,4,77,25.66,1,43,0,0,0,0,1,1,180,1,180.0,2.64,408.0,0,0,6
240,18248,ASM Oakman,ENG,1956-1956,2,No,Yes,Bowler,2,14,7.0,0,10,0,0,0,0,7,7,21,0,0.0,2.62,0.0,0,0,4
241,326434,AT Carey,AUS,2021-2025,43,Yes,Yes,Wicketkeeper,65,2010,34.65,7,156,2,11,4,18,159,141,0,0,0.0,0.0,0.0,0,0,82
242,52818,AT Roberts,WI,1956-1956,1,No,Yes,Bowler,2,28,14.0,0,28,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
243,5449,ATW Grout,AUS,1957-1966,51,No,Yes,Wicketkeeper,67,890,15.08,8,74,0,3,11,24,163,139,0,0,0.0,0.0,0.0,0,0,98
244,244497,AU Rashid,ENG,2015-2019,19,No,Yes,Batsman,33,540,19.28,5,61,0,2,3,0,4,4,2390,60,39.83,3.75,63.6,2,0,36
245,9057,AV Bedser,ENG,1946-1955,51,No,Yes,Bowler,71,714,12.75,15,79,0,1,11,0,26,26,5876,236,24.89,2.21,67.4,15,5,93
246,30938,AV Mankad,IND,1969-1978,22,No,Yes,Bowler,42,991,25.41,3,97,0,6,3,0,12,12,43,0,0.0,6.29,0.0,0,0,43
247,44121,AW Briscoe,SA,1935-1939,2,No,Yes,Bowler,3,33,11.0,0,16,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,3
248,10666,AW Carr,ENG,1922-1929,11,No,Yes,Bowler,13,237,19.75,1,63,0,1,0,0,3,3,0,0,0.0,0.0,0.0,0,0,16
249,13463,AW Greig,ENG,1972-1977,58,No,Yes,Batsman,93,3599,40.43,4,148,8,20,5,0,87,87,4541,141,32.2,2.77,69.5,6,2,107
250,17059,AW Mold,ENG,1893-1893,3,No,Yes,Bowler,3,0,0.0,1,0,0,0,2,0,1,1,234,7,33.42,2.85,70.1,0,0,5
251,46590,AW Nourse,SA,1902-1924,45,No,Yes,Batsman,83,2234,29.78,8,111,1,15,3,0,43,43,1553,41,37.87,2.88,78.8,0,0,78
252,46725,AW Palm,SA,1927-1928,1,No,Yes,Bowler,2,15,7.5,0,13,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,2
253,46782,AW Powell,SA,1899-1899,1,No,Yes,Bowler,2,16,8.0,0,11,0,0,0,0,2,2,10,1,10.0,3.0,20.0,0,0,2
254,38254,AW Roberts,NZ,1930-1937,5,No,Yes,Batsman,10,248,27.55,1,66,0,3,0,0,4,4,209,7,29.85,2.73,65.5,0,0,9
255,47173,AW Seccull,SA,1896-1896,1,No,Yes,Bowler,2,23,23.0,1,17,0,0,0,0,1,1,37,2,18.5,3.7,30.0,0,0,1
256,22357,AW Wellard,ENG,1937-1938,2,No,Yes,Bowler,4,47,11.75,0,38,0,0,1,0,2,2,237,7,33.85,3.11,65.1,0,0,4
257,53223,AW White,WI,1965-1965,2,No,Yes,Batsman,4,71,23.66,1,57,0,1,0,0,1,1,152,3,50.66,1.85,163.6,0,0,3
258,595783,AY Patel,NZ,2018-2024,21,Yes,Yes,Bowler,31,189,9.94,12,35,0,0,1,0,10,10,2487,85,29.25,3.25,53.9,7,2,40
259,460756,AZ Lees,ENG,2022-2022,10,No,Yes,Bowler,19,453,23.84,0,67,0,2,0,0,6,6,0,0,0.0,0.0,0.0,0,0,19
260,793441,Aamer Jamal,PAK,2023-2025,8,Yes,Yes,Batsman,15,352,27.07,2,82,0,2,2,0,5,5,690,21,32.85,4.63,42.5,2,0,15
261,38965,Aamer Malik,PAK,1987-1994,14,No,Yes,Wicketkeeper,19,565,35.31,3,117,2,3,3,1,15,14,89,1,89.0,3.42,156.0,0,0,26
262,38966,Aamer Nazir,PAK,1993-1995,6,No,Yes,Bowler,11,31,6.2,6,11,0,0,2,0,2,2,597,20,29.85,3.38,52.8,1,0,12
263,38967,Aamer Sohail,PAK,1992-2000,47,No,Yes,Batsman,83,2823,35.28,3,205,5,13,6,0,36,36,1049,25,41.96,2.64,95.3,0,0,87
264,38970,Aaqib Javed,PAK,1989-1998,22,No,Yes,Bowler,27,101,5.05,7,28,0,0,8,0,2,2,1874,54,34.7,2.86,72.5,1,0,38
265,38971,Abdul Kadir,PAK,1964-1965,4,No,Yes,Wicketkeeper,8,272,34.0,0,95,0,2,2,1,0,-1,0,0,0.0,0.0,0.0,0,0,8
266,1059030,Abdul Malik,1,2021-2025,5,Yes,Yes,Bowler,9,95,10.55,0,30,0,0,2,0,7,7,45,0,0.0,5.0,0.0,0,0,9
267,38973,Abdul Qadir,PAK,1977-1990,67,No,Yes,Bowler,77,1029,15.59,11,61,0,3,7,0,15,15,7742,236,32.8,2.71,72.5,15,5,117
268,39836,Abdul Razzaq,PAK,1999-2006,46,No,Yes,Batsman,77,1946,28.61,9,134,3,7,4,0,15,15,3694,100,36.94,3.16,70.0,1,0,85
269,974173,Abdul Wasi,AFG,2021-2021,1,No,Yes,Bowler,2,12,6.0,0,9,0,0,0,0,0,0,23,0,0.0,2.6,0.0,0,0,2
270,922941,Abdullah Shafique,PAK,2021-2025,24,Yes,Yes,Batsman,46,1610,37.44,3,201,5,6,6,0,19,19,0,0,0.0,0.0,0.0,0,0,46
271,39084,Abdur Rauf,PAK,2009-2009,3,No,Yes,Bowler,6,52,8.66,0,31,0,0,2,0,0,0,278,6,46.33,3.7,75.0,0,0,6
272,56283,Abdur Razzak,BAN,2006-2018,13,No,Yes,Batsman,22,248,15.5,6,43,0,0,1,0,4,4,1673,28,59.75,3.32,107.6,0,0,21
273,39091,Abdur Rehman,PAK,2007-2014,22,No,Yes,Bowler,31,395,14.1,3,60,0,2,4,0,8,8,2910,99,29.39,2.53,69.6,2,0,44
274,39950,Abid Ali,PAK,2019-2021,16,No,Yes,Batsman,26,1180,49.16,2,215,4,3,2,0,6,6,0,0,0.0,0.0,0.0,0,0,28
275,734459,Abrar Ahmed,PAK,2022-2025,10,Yes,Yes,Bowler,15,68,8.5,7,17,0,0,1,0,3,3,1580,46,34.34,3.6,57.1,2,1,19
276,410763,Abu Jayed,BAN,2018-2021,13,No,Yes,Bowler,22,36,2.57,8,8,0,0,7,0,1,1,1118,30,37.26,3.41,65.4,0,0,19
277,373439,Abul Hasan,BAN,2012-2013,3,No,Yes,Batsman,5,165,82.5,3,113,1,0,0,0,3,3,371,3,123.66,4.21,176.0,0,0,6
278,39038,Adnan Akmal,PAK,2010-2014,21,No,Yes,Wicketkeeper,29,591,24.62,5,64,0,3,2,11,66,55,0,0,0.0,0.0,0.0,0,0,41
279,38975,Afaq Hussain,PAK,1961-1964,2,No,Yes,Batsman,4,66,0.0,4,35,0,0,0,0,2,2,106,1,106.0,2.65,240.0,0,0,4
280,420402,Afsar Zazai,AFG,2018-2025,9,Yes,Yes,Wicketkeeper,15,367,26.21,1,113,1,0,1,1,19,18,0,0,0.0,0.0,0.0,0,0,16
281,56266,Aftab Ahmed,BAN,2004-2010,16,No,Yes,Batsman,31,582,20.78,3,82,0,1,4,0,7,7,237,5,47.4,4.13,68.8,0,0,23
282,38978,Aftab Baloch,PAK,1969-1975,2,No,Yes,Batsman,3,97,48.5,1,60,0,1,0,0,0,0,17,0,0.0,2.31,0.0,0,0,4
283,38979,Aftab Gul,PAK,1969-1971,6,No,Yes,Bowler,8,182,22.75,0,33,0,0,0,0,3,3,4,0,0.0,4.0,0.0,0,0,11
284,38981,Agha Saadat Ali,PAK,1955-1955,1,No,Yes,Bowler,1,8,0.0,1,8,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0,0,2
285,623977,Agha Salman,PAK,2022-2025,23,Yes,Yes,Batsman,44,1487,39.13,6,132,3,10,2,0,32,32,1161,20,58.05,3.75,92.7,0,0,45
286,38982,Agha Zahid,PAK,1975-1975,1,No,Yes,Bowler,2,15,7.5,0,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
287,259410,Ahmed Shehzad,PAK,2013-2017,13,No,Yes,Batsman,25,982,40.91,1,176,3,4,1,0,3,3,28,0,0.0,3.5,0.0,0,0,26
288,39821,Aizaz Cheema,PAK,2011-2012,7,No,Yes,Bowler,5,1,0.0,5,1,0,0,0,0,1,1,638,20,31.9,3.19,60.0,0,0,14
289,1176959,Akash Deep,IND,2024-2025,10,Yes,Yes,Bowler,15,163,11.64,1,66,0,1,3,0,2,2,1002,28,35.78,3.91,54.8,1,1,20
290,56221,Akram Khan,BAN,2000-2003,8,No,Yes,Bowler,16,259,16.18,0,44,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0,0,11
291,38989,Akram Raza,PAK,1989-1995,9,No,Yes,Batsman,12,153,15.3,2,32,0,0,3,0,8,8,732,13,56.3,2.87,117.3,0,0,15
292,56219,Al Sahariar,BAN,2000-2003,15,No,Yes,Bowler,30,683,22.76,0,71,0,4,2,0,10,10,0,0,0.0,0.0,0.0,0,0,20
293,511532,Al-Amin Hossain,BAN,2013-2019,7,No,Yes,Batsman,11,90,22.5,7,32,0,0,0,0,0,0,545,9,60.55,3.21,112.8,0,0,11
294,56249,Alamgir Kabir,BAN,2002-2004,3,No,Yes,Bowler,5,8,2.0,1,4,0,0,2,0,0,0,221,0,0.0,5.08,0.0,0,0,4
295,38993,Ali Hussain Rizvi,PAK,1997-1997,1,No,Yes,Bowler,0,0,0.0,0,0,0,0,0,0,0,0,72,2,36.0,3.89,55.5,0,0,1
296,38994,Ali Naqvi,PAK,1997-1998,5,No,Yes,Bowler,9,242,30.25,1,115,1,0,0,0,1,1,11,0,0.0,5.5,0.0,0,0,8
297,38992,Alimuddin,PAK,1954-1962,25,No,Yes,Batsman,45,1091,25.37,2,109,2,7,6,0,8,8,75,1,75.0,5.35,84.0,0,0,43
298,56251,Alok Kapali,BAN,2002-2006,17,No,Yes,Batsman,34,584,17.69,1,85,0,2,6,0,5,5,709,6,118.16,3.85,183.8,0,0,25
299,56224,Aminul Islam,BAN,2000-2002,13,No,Yes,Batsman,26,530,21.2,1,145,1,2,3,0,5,5,149,1,149.0,4.51,198.0,0,0,16
300,38997,Amir Elahi,IND/PAK,1947-1952,6,No,Yes,Bowler,9,82,10.25,1,47,0,0,1,0,0,0,248,7,35.42,3.72,57.1,0,0,9
301,402245,Amir Hamza,AFG,2019-2023,4,No,Yes,Batsman,6,83,20.75,2,34,0,0,0,0,2,2,517,18,28.72,3.15,54.6,2,0,8
302,380354,Anamul Haque,BAN,2013-2025,8,Yes,Yes,Bowler,15,162,10.8,0,39,0,0,3,0,5,5,0,0,0.0,0.0,0.0,0,0,14
303,38999,Anil Dalpat,PAK,1984-1985,9,No,Yes,Wicketkeeper,12,167,15.18,1,52,0,1,0,3,22,19,0,0,0.0,0.0,0.0,0,0,15
304,56255,Anwar Hossain,BAN,2002-2002,1,No,Yes,Bowler,2,14,7.0,0,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1
305,56235,Anwar Hossain Monir,BAN,2003-2005,3,No,Yes,Bowler,6,22,7.33,3,13,0,0,1,0,0,0,307,0,0.0,5.29,0.0,0,0,3
306,39001,Anwar Hussain,PAK,1952-1952,4,No,Yes,Bowler,6,42,7.0,0,17,0,0,0,0,0,0,29,1,29.0,4.83,36.0,0,0,6
307,39002,Anwar Khan,PAK,1979-1979,1,No,Yes,Bowler,2,15,15.0,1,12,0,0,0,0,0,0,12,0,0.0,2.25,0.0,0,0,2
308,39003,Arif Butt,PAK,1964-1965,3,No,Yes,Bowler,5,59,11.8,0,20,0,0,1,0,0,0,288,14,20.57,2.59,47.5,1,0,6
309,270135,Ariful Haque,BAN,2018-2018,2,No,Yes,Batsman,4,88,29.33,1,41,0,0,0,0,2,2,24,1,24.0,2.18,66.0,0,0,4
310,26290,Arshad Ayub,IND,1987-1989,13,No,Yes,Batsman,19,257,17.13,4,57,0,1,1,0,2,2,1438,41,35.07,2.35,89.3,3,0,24
311,39005,Arshad Khan,PAK,1997-2005,9,No,Yes,Bowler,8,31,5.16,2,9,0,0,1,0,0,0,960,32,30.0,2.26,79.3,1,0,17
312,316397,Asad Shafiq,PAK,2010-2020,77,No,Yes,Batsman,128,4660,38.19,6,137,12,27,13,0,77,77,196,3,65.33,3.45,113.3,0,0,144
313,320652,Asghar Afghan,AFG,2018-2021,6,No,Yes,Batsman,10,440,44.0,0,164,1,3,1,0,2,2,17,0,0.0,5.66,0.0,0,0,11
314,39007,Ashfaq Ahmed,PAK,1993-1993,1,No,Yes,Bowler,2,1,1.0,1,1,0,0,1,0,0,0,53,2,26.5,2.3,69.0,0,0,2
315,39008,Ashraf Ali,PAK,1982-1987,8,No,Yes,Wicketkeeper,8,229,45.8,3,65,0,2,0,5,17,12,0,0,0.0,0.0,0.0,0,0,14
316,385065,Asif Afridi,PAK,2025-2025,1,Yes,Yes,Bowler,2,4,4.0,1,4,0,0,0,0,0,0,94,6,15.66,2.44,38.5,1,0,2
317,39010,Asif Iqbal,PAK,1964-1980,58,No,Yes,Batsman,99,3575,38.85,7,175,11,12,9,0,36,36,1502,53,28.33,2.33,72.9,2,0,110
318,39012,Asif Masood,PAK,1969-1977,16,No,Yes,Bowler,19,93,10.33,10,30,0,0,5,0,5,5,1568,38,41.26,3.09,79.9,1,0,29
319,39013,Asif Mujtaba,PAK,1986-1997,25,No,Yes,Batsman,41,928,24.42,3,65,0,8,5,0,19,19,303,4,75.75,2.72,166.5,0,0,44
320,39041,Asim Kamal,PAK,2003-2005,12,No,Yes,Batsman,20,717,37.73,1,99,0,8,2,0,10,10,0,0,0.0,0.0,0.0,0,0,23
321,39015,Ata-ur-Rehman,PAK,1992-1996,13,No,Yes,Bowler,15,76,8.44,6,19,0,0,3,0,2,2,1071,31,34.54,3.25,63.6,0,0,23
322,39018,Atif Rauf,PAK,1994-1994,1,No,Yes,Bowler,2,25,12.5,0,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
323,39019,Atiq-uz-Zaman,PAK,2000-2000,1,No,Yes,Bowler,2,26,13.0,0,25,0,0,0,0,5,5,0,0,0.0,0.0,0.0,0,0,2
324,39020,Azam Khan,PAK,1996-1996,1,No,Yes,Bowler,1,14,14.0,0,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
325,39021,Azeem Hafeez,PAK,1983-1985,18,No,Yes,Bowler,21,134,8.37,5,24,0,0,2,0,1,1,2204,63,34.98,3.03,69.0,4,0,28
326,39037,Azhar Ali,PAK,2010-2022,97,No,Yes,Batsman,180,7142,42.26,11,302,19,35,19,0,66,66,621,8,77.62,4.29,108.3,0,0,181
327,39022,Azhar Khan,PAK,1980-1980,1,No,Yes,Bowler,1,14,14.0,0,14,0,0,0,0,0,0,2,1,2.0,0.66,18.0,0,0,2
328,39024,Azhar Mahmood,PAK,1997-2001,21,No,Yes,Batsman,34,900,30.0,4,136,3,1,5,0,14,14,1402,39,35.94,2.79,77.3,0,0,37
329,39026,Azmat Rana,PAK,1980-1980,1,No,Yes,Batsman,1,49,49.0,0,49,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
330,819429,Azmatullah Omarzai,AFG,2024-2024,1,Yes,Yes,Batsman,1,0,0.0,0,0,0,0,1,0,0,0,74,1,74.0,3.36,132.0,0,0,2
331,36183,B Andrews,NZ,1973-1974,2,No,Yes,Batsman,3,22,22.0,2,17,0,0,0,0,1,1,154,2,77.0,3.6,128.0,0,0,3
332,26293,B Arun,IND,1986-1987,2,No,Yes,Bowler,2,4,4.0,1,2,0,0,0,0,2,2,116,4,29.0,2.76,63.0,0,0,3
333,4825,B Casson,AUS,2008-2008,1,No,Yes,Bowler,1,10,10.0,0,10,0,0,0,0,2,2,129,3,43.0,4.03,64.0,0,0,2
334,4971,B Dooland,AUS,1947-1948,3,No,Yes,Batsman,5,76,19.0,1,29,0,0,0,0,3,3,419,9,46.55,2.85,97.7,0,0,6
335,696127,B Evans,ZIM,2023-2025,2,Yes,Yes,Bowler,3,42,21.0,1,35,0,0,1,0,1,1,165,7,23.57,3.2,44.1,1,0,4
336,326016,B Kumar,IND,2013-2018,21,No,Yes,Batsman,29,552,22.08,4,63,0,3,4,0,8,8,1644,63,26.09,2.94,53.1,4,0,38
